Tweet_ID;Blame_Negative_Demoralizing_Speech;Contains_Fake_Information;Dialect;Factual;Give_Advice;Hate_Speech;News_or_Opinion;Rise_Moral;Talk_About_Cure_or_Vaccine;Worth_Fact-checking
1290098811411390464;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1245107700582830080;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1258736798416674816;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1255686665999470592;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1245438353417424898;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1270446571998642177;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1240013838419984384;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1243205459265359875;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1310026706061856768;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1241246742282153984;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1970320886257418243;Yes;Can't decide;North Africa;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1272963162221019138;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1278478938180894721;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1286296982747852800;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1239284975415033860;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1251520602554486787;Yes;Can't decide;North Africa;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1260978779733864449;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1241635004192522246;No;Can't decide;North Africa;Can't decide;Yes;Not Hatfull;Opinion;No;No;Can't decide
1259197755194515456;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1276515335009697792;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1280164773523607558;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1275932808251183104;Yes;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1319996485665161216;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1277972676993142784;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1241369639105499137;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1271546404759121922;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1263105188987985922;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1323667327775367170;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1277456353590677504;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1269277063271284736;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1280264974443610121;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1234599924811124736;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1328348347850055680;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1316483379878154241;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1268834186036740096;Yes;Yes;MSA;Is Verifiable;Yes;Not Hatfull;News;No;No;Yes
1232160290562879488;No;Maybe;Can't decide;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1247043359660703744;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1222110335605362691;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1246784725861236746;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1330866328631119878;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1321526457533898755;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1328960764401639426;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1249576524384284672;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1266040380962811904;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1243933252341170176;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1309090110194028544;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1222085924034621440;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1233872547328012292;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1293121196691775488;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1267573914433191937;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1286385564414095362;Yes;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1280256094376509442;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1307017212914475010;Yes;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1299440254001315840;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1270535486461927425;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1321395726002364420;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1240231456183549954;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1243131578047488002;No;No;North Africa;Is Verifiable;Yes;Not Hatfull;News;No;No;No
1240313280649990147;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1319009692270710791;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1268987391915831297;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1292814009557815297;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1298322392117383169;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1237617736760668160;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1325823174148296709;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1263060866922156033;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1247190424294428673;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1240628413704089601;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1331593724825104384;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1333788542896521220;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1291705545846657024;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1255562860521979907;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1270395604502446087;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1236329206906265600;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1252318272135012353;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1239908530955661312;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1278642855020544001;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1249667903261233158;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1272659397756542982;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1243325341776719890;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1275064982187606023;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1319982744311599104;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1262424905158713344;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1246571524242497542;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1277704651580805120;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1235644375390212101;No;Yes;Middle East;Is Verifiable;No;Hatfull;Opinion;No;No;Yes
1236707228272472065;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1267030177537757184;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1260004949875810304;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1271763799171833856;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1270089168832602113;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1328683352191275019;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1244646414283612162;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1230899539223154689;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1283407362506686464;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1267621627598118912;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1304481928784089088;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1237408836270600192;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1257954135586099200;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1238850402931691520;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1253045663287447552;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1254068347655933952;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1251912786290126852;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1293115776627613698;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1274364902480777222;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1290297192687652872;No;No;MSA;Is Verifiable;Yes;Not Hatfull;News;No;No;Maybe
1243170594851639298;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1240417186990166016;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1233052619968581632;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1264462489468784641;No;Can't decide;Middle East;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1231042000868302848;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1237877249291866117;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1267138052318801932;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1269705501723459584;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1237749232129409024;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1245828408824737793;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1229497886045589504;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1224398450219012102;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1236006162094600192;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1319982687621419009;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1314903284889640961;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1328341301365010435;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1249356412037345281;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1232763241438248960;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;Yes
1255728220323840001;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1242571720759918592;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1241723954521427971;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1290286653274120193;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1261692220538793989;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1262172349396287489;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1243576153270562820;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1278832417252544512;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1240746294718746625;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1323276520580911112;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1262022388239171584;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1331491214206640129;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1258841326252064768;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1325080910665019393;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1231498192103133184;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1237787370717618176;Yes;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;Yes;Can't decide
1233502693563535360;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1266350949423026179;No;Yes;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;Yes;Yes
1237717521857417216;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1243524912750432256;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1301539514536603648;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1298710846814556165;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1278630518767091712;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1247201063947640832;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1232252274451324928;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;Yes
1257775889938624513;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1263283957610807298;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1235962621079302146;No;No;Middle East;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1323671959071346697;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1264229471663591424;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1285158600206426112;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1278923870553223169;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1240172257357500416;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1279610954838245376;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1324317167760908289;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1249831006892199937;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1293212978662330368;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1303607016368336896;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1287836942688813069;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1262878185441632256;No;Can't decide;North Africa;Can't decide;No;Can't decide;Opinion;No;Yes;Can't decide
1239676197954621443;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;Yes;No;Can't decide
1236379706443825152;No;No;Middle East;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1259268000852606980;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1251737088422219779;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1254449613542694918;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1229404855896330240;No;Maybe;Can't decide;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1280582474146484224;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1242457835184836608;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1276908142912253955;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1235960804241027073;No;No;Middle East;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1253825370807250950;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1252161824725839873;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1273733743119908864;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1328332536196571137;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1240334691573665793;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1241090830561095686;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1257272218981187585;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1333068195184381954;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1238849401520566272;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1285677644500160514;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1238911095647145984;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1244298292764250112;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1247878877961056256;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1255907690523643911;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1233167360426639360;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1240903683388387329;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1250875802343870464;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1243074546552504320;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1255566852681580546;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1272147928640040960;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1310133112014360576;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1270002416499425281;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1265532852726386691;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1268207110686416896;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1245658806018691072;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1230922733749514245;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1323661043319611392;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1326491683316510721;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1249753187336228864;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1241721897546547202;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1960276190462722048;Yes;Maybe;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Maybe
1287809753746464771;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1247086423653695489;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1241974282592366597;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1242097340778938372;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1232380539296002048;No;Maybe;Can't decide;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1261278025376837633;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1247285683946950657;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1251882046374453251;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1268137277097676800;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
